start,end,id,type,position,regions,bounding_box,distances,vessel,loitering
2022-08-18T22:58:25Z,2022-08-19T12:59:25Z,506994a27bb00a32f09027c82c1b6139,loitering,"{'lat': 25.512, 'lon': 56.8135}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['IOTC', 'RECOFI', 'IWC', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.85033333333333, 25.476166666666668, 56.77675, 25.54775]","{'start_distance_from_shore_km': 49.0, 'end_distance_from_shore_km': 42.0, 'start_distance_from_port_km': 26.090914, 'end_distance_from_port_km': 15.783061}","{'id': '9a8c8bf3a-a27b-3836-db86-bd840a25ff16', 'name': 'ORIENT ANGEL', 'ssvid': '372897000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'zaf-saldanhabay', 'flag': 'ZAF', 'name': 'SALDANHA BAY', 'portVisitEventId': 'ee6bcb6eb269e4a54fe16f13912c7937'}}","{'total_time_hours': 14.016550000000004, 'total_distance_km': 14.148668341230364, 'average_speed_knots': 0.5450463723730832, 'average_distance_from_shore_km': 46.97331610120648}"
2022-08-19T21:58:47Z,2022-08-20T05:57:15Z,59ac55e072f95642445ccd5bb3b10f97,loitering,"{'lat': 25.5265, 'lon': 56.9863}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IOTC', 'IWC', 'RECOFI'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.03688, 25.485471666666665, 56.935685, 25.567520000000002]","{'start_distance_from_shore_km': 43.0, 'end_distance_from_shore_km': 44.0, 'start_distance_from_port_km': 42.105413999999996, 'end_distance_from_port_km': 29.836451}","{'id': '6201b3cbe-e194-2907-9f2c-7b6a2b5b9642', 'name': 'OURANOS', 'ssvid': '352001693', 'flag': 'PAN', 'type': 'bunker', 'public_authorizations': [], 'nextPort': {'id': 'are-sharjah', 'flag': 'ARE', 'name': 'SHARJAH', 'portVisitEventId': '78b929a7cbe1da5af15b1fe83aff41a6'}}","{'total_time_hours': 7.974538888888889, 'total_distance_km': 15.956739989903843, 'average_speed_knots': 1.0804324160394274, 'average_distance_from_shore_km': 45.42014950764479}"
2022-08-20T07:58:28Z,2022-08-20T23:59:25Z,66e7f28f0597771ed75d5cde3f014f96,loitering,"{'lat': 25.5273, 'lon': 56.9148}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['RECOFI', 'IOTC', 'IWC', 'ACAP'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.02470666666667, 25.484435, 56.804973333333336, 25.570111666666666]","{'start_distance_from_shore_km': 45.0, 'end_distance_from_shore_km': 44.0, 'start_distance_from_port_km': 40.692574, 'end_distance_from_port_km': 16.455078}","{'id': '6201b3cbe-e194-2907-9f2c-7b6a2b5b9642', 'name': 'OURANOS', 'ssvid': '352001693', 'flag': 'PAN', 'type': 'bunker', 'public_authorizations': [], 'nextPort': {'id': 'are-sharjah', 'flag': 'ARE', 'name': 'SHARJAH', 'portVisitEventId': '78b929a7cbe1da5af15b1fe83aff41a6'}}","{'total_time_hours': 16.01582500000001, 'total_distance_km': 26.11791791448109, 'average_speed_knots': 0.880538309454691, 'average_distance_from_shore_km': 46.33758141509127}"
2022-08-21T01:59:36Z,2022-08-21T09:59:49Z,93d8505b0bd4f034365d7d7c937cf5c9,loitering,"{'lat': 25.5916, 'lon': 56.9565}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IOTC', 'RECOFI', 'IWC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.988605, 25.502746666666667, 56.92434, 25.680435]","{'start_distance_from_shore_km': 45.0, 'end_distance_from_shore_km': 40.0, 'start_distance_from_port_km': 37.041863, 'end_distance_from_port_km': 26.07993}","{'id': '6201b3cbe-e194-2907-9f2c-7b6a2b5b9642', 'name': 'OURANOS', 'ssvid': '352001693', 'flag': 'PAN', 'type': 'bunker', 'public_authorizations': [], 'nextPort': {'id': 'are-sharjah', 'flag': 'ARE', 'name': 'SHARJAH', 'portVisitEventId': '78b929a7cbe1da5af15b1fe83aff41a6'}}","{'total_time_hours': 8.003341666666664, 'total_distance_km': 22.51705695526342, 'average_speed_knots': 1.5191452024886907, 'average_distance_from_shore_km': 42.84274219805342}"
2022-08-21T11:54:39Z,2022-08-22T05:57:35Z,61d8e489454ea89dbd548b33311a8db4,loitering,"{'lat': 25.4721, 'lon': 56.9314}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IOTC', 'RECOFI', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.04398, 25.46564, 56.81876833333333, 25.47847]","{'start_distance_from_shore_km': 44.0, 'end_distance_from_shore_km': 46.0, 'start_distance_from_port_km': 42.980309, 'end_distance_from_port_km': 23.814645}","{'id': '6201b3cbe-e194-2907-9f2c-7b6a2b5b9642', 'name': 'OURANOS', 'ssvid': '352001693', 'flag': 'PAN', 'type': 'bunker', 'public_authorizations': [], 'nextPort': {'id': 'are-sharjah', 'flag': 'ARE', 'name': 'SHARJAH', 'portVisitEventId': '78b929a7cbe1da5af15b1fe83aff41a6'}}","{'total_time_hours': 18.049102777777776, 'total_distance_km': 25.17968455596008, 'average_speed_knots': 0.7532752266001335, 'average_distance_from_shore_km': 47.89028252273665}"
2022-08-21T15:59:52Z,2022-08-21T22:58:08Z,a5890872d9a48e1f7562bf1f00a25413,loitering,"{'lat': 25.4981, 'lon': 57.0852}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IWC', 'ACAP', 'RECOFI', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.124296666666666, 25.507816666666667, 57.046075, 25.488303333333334]","{'start_distance_from_shore_km': 36.0, 'end_distance_from_shore_km': 42.0, 'start_distance_from_port_km': 38.017898, 'end_distance_from_port_km': 43.039059}","{'id': '0c1f69998-83ac-a91a-13ce-e71b674bbf0d', 'name': 'TOMINI DYNASTY', 'ssvid': '538007100', 'flag': 'MHL', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-khorfakkan', 'flag': 'ARE', 'name': 'KHOR FAKKAN', 'portVisitEventId': 'e2a9ef0cd377cfb544c7d70dc71305ea'}}","{'total_time_hours': 6.97110277777778, 'total_distance_km': 8.895222960293466, 'average_speed_knots': 0.6889923027640558, 'average_distance_from_shore_km': 38.448808363789595}"
2022-08-22T11:56:10Z,2022-08-22T22:58:10Z,e423c38fce9bca555cd76aaafa603566,loitering,"{'lat': 26.0757, 'lon': 55.6824}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['RECOFI', 'IWC', 'IOTC', 'ACAP'], 'fao': ['51', '51.2'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[55.66433333333333, 26.094666666666665, 55.7005, 26.05666666666667]","{'start_distance_from_shore_km': 38.0, 'end_distance_from_shore_km': 36.0, 'start_distance_from_port_km': 17.319057, 'end_distance_from_port_km': 12.443822}","{'id': '92036770d-ddb6-f3b0-4f75-38f3574411ce', 'name': 'SERENE THEODORA', 'ssvid': '248999000', 'flag': 'MLT', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-minasaqr', 'flag': 'ARE', 'name': 'MINA SAQR', 'portVisitEventId': 'd4baeeab5cd4932432838e48c1ec72f8'}}","{'total_time_hours': 11.033380555555564, 'total_distance_km': 13.127375871629821, 'average_speed_knots': 0.6424337380294518, 'average_distance_from_shore_km': 38.035535427683605}"
2022-08-27T19:56:04Z,2022-08-30T06:59:43Z,bf15f913c2e929f082032cd014c7851c,loitering,"{'lat': 25.4455, 'lon': 56.9778}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IOTC', 'ACAP', 'RECOFI', 'IWC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.04597166666667, 25.108986666666667, 56.909725, 25.78203]","{'start_distance_from_shore_km': 70.0, 'end_distance_from_shore_km': 38.0, 'start_distance_from_port_km': 47.367891, 'end_distance_from_port_km': 27.870889}","{'id': '4d82328f6-608b-8207-9db5-52c9eb30bf9f', 'name': 'BOSPHORUS KING', 'ssvid': '357409000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-khorfakkan', 'flag': 'ARE', 'name': 'KHOR FAKKAN', 'portVisitEventId': '434123040aa5d0dbf48d4cdf1c9e0dd6'}}","{'total_time_hours': 59.06093611111112, 'total_distance_km': 83.7738455271685, 'average_speed_knots': 0.7658913119653984, 'average_distance_from_shore_km': 54.093799422226574}"
2022-08-30T08:59:46Z,2022-08-31T04:59:44Z,fe8728a924dee4ab3caf2572ec4a9c66,loitering,"{'lat': 25.7441, 'lon': 56.8354}","{'mpa': [], 'eez': ['8354'], 'rfmo': ['ACAP', 'RECOFI', 'IWC', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.867693333333335, 25.598076666666667, 56.803111666666666, 25.890198333333334]","{'start_distance_from_shore_km': 48.0, 'end_distance_from_shore_km': 35.0, 'start_distance_from_port_km': 22.309461, 'end_distance_from_port_km': 28.194562}","{'id': '4d82328f6-608b-8207-9db5-52c9eb30bf9f', 'name': 'BOSPHORUS KING', 'ssvid': '357409000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-khorfakkan', 'flag': 'ARE', 'name': 'KHOR FAKKAN', 'portVisitEventId': '434123040aa5d0dbf48d4cdf1c9e0dd6'}}","{'total_time_hours': 19.999222222222226, 'total_distance_km': 33.36982010605384, 'average_speed_knots': 0.9009481066886836, 'average_distance_from_shore_km': 43.59574214774453}"
2022-08-30T16:55:32Z,2022-08-31T12:57:30Z,1d27a87112c387bf0f6d4ac0dda5a54d,loitering,"{'lat': 25.4117, 'lon': 56.9995}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['RECOFI', 'ACAP', 'IWC', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.01248833333333, 25.281893333333333, 56.98647, 25.541558333333334]","{'start_distance_from_shore_km': 63.0, 'end_distance_from_shore_km': 42.0, 'start_distance_from_port_km': 42.229293, 'end_distance_from_port_km': 35.537383}","{'id': '2f9ad61bd-d264-53b2-b756-5a1aada31d3b', 'name': 'IDM DOODLE', 'ssvid': '352571000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'qat-qat-61', 'flag': 'QAT', 'name': None, 'portVisitEventId': '4e465baac9a012a735362ba4bed6653f'}}","{'total_time_hours': 20.032869444444447, 'total_distance_km': 29.43654843152484, 'average_speed_knots': 0.7934192672664587, 'average_distance_from_shore_km': 51.62417222184074}"
2022-08-31T18:56:02Z,2022-09-02T10:53:41Z,7c65ca709be9fdc5416299cec762f18d,loitering,"{'lat': 25.4518, 'lon': 56.7987}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['RECOFI', 'IWC', 'IOTC', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.80907166666667, 25.355568333333334, 56.78841333333333, 25.54799]","{'start_distance_from_shore_km': 44.0, 'end_distance_from_shore_km': 43.0, 'start_distance_from_port_km': 21.129113, 'end_distance_from_port_km': 16.621086}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 39.960902777777775, 'total_distance_km': 24.642388032647407, 'average_speed_knots': 0.33297108290114075, 'average_distance_from_shore_km': 44.76378364540531}"
2022-09-02T12:59:08Z,2022-09-03T08:58:44Z,1f4ceba17160d82c710d1363afa29ddf,loitering,"{'lat': 25.4955, 'lon': 56.8272}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['ACAP', 'RECOFI', 'IWC', 'IOTC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.84687, 25.425755, 56.80744, 25.565155]","{'start_distance_from_shore_km': 49.0, 'end_distance_from_shore_km': 45.0, 'start_distance_from_port_km': 25.329074000000002, 'end_distance_from_port_km': 17.376506000000003}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 19.9932, 'total_distance_km': 18.387466205493393, 'average_speed_knots': 0.4965907146413958, 'average_distance_from_shore_km': 47.648679890128875}"
2022-09-03T11:58:53Z,2022-09-04T10:55:42Z,dbed408379481eab48e39d1dcfe11f05,loitering,"{'lat': 25.4512, 'lon': 56.8852}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['ACAP', 'RECOFI', 'IWC', 'IOTC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.89995833333333, 25.404416666666666, 56.87049833333333, 25.49797166666667]","{'start_distance_from_shore_km': 53.0, 'end_distance_from_shore_km': 50.0, 'start_distance_from_port_km': 30.133885, 'end_distance_from_port_km': 26.380817999999998}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 22.946891666666673, 'total_distance_km': 18.296110004416796, 'average_speed_knots': 0.4305205784367675, 'average_distance_from_shore_km': 52.924497671161994}"
2022-09-04T11:57:44Z,2022-09-06T10:59:25Z,ebd35922343af22379f5349687567fd5,loitering,"{'lat': 25.4916, 'lon': 57.0004}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['RECOFI', 'IOTC', 'ACAP', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.933395, 25.408646666666666, 57.06731, 25.57451]","{'start_distance_from_shore_km': 55.0, 'end_distance_from_shore_km': 34.0, 'start_distance_from_port_km': 33.164542999999995, 'end_distance_from_port_km': 34.864434}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 47.028005555555566, 'total_distance_km': 34.483445642956596, 'average_speed_knots': 0.3959251697270936, 'average_distance_from_shore_km': 44.790284440682505}"
2022-09-06T12:52:53Z,2022-09-07T11:54:42Z,1e055a78fa2a827c0015bdca8c4cb439,loitering,"{'lat': 25.4986, 'lon': 57.0801}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['ACAP', 'IOTC', 'IWC', 'RECOFI'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.07930833333333, 25.434955, 57.080868333333335, 25.56216]","{'start_distance_from_shore_km': 46.0, 'end_distance_from_shore_km': 34.0, 'start_distance_from_port_km': 47.777375, 'end_distance_from_port_km': 35.1775}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 23.030252777777783, 'total_distance_km': 19.268471957617013, 'average_speed_knots': 0.4517598059431738, 'average_distance_from_shore_km': 39.79828825724116}"
2022-09-06T16:55:45Z,2022-09-07T01:58:44Z,96126413357c5d7b6b0c9b64859c5152,loitering,"{'lat': 25.5748, 'lon': 56.859}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['IWC', 'RECOFI', 'IOTC', 'ACAP'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.86833166666667, 25.509745, 56.84975, 25.639951666666665]","{'start_distance_from_shore_km': 50.0, 'end_distance_from_shore_km': 48.0, 'start_distance_from_port_km': 25.787521, 'end_distance_from_port_km': 19.334225}","{'id': '93aad72c2-21a5-3f6c-ada9-19d3513a7129', 'name': 'AMIS WEALTH', 'ssvid': '357910000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-ruwais', 'flag': 'ARE', 'name': 'RUWAIS', 'portVisitEventId': 'd867a7725bf6e235d1c886f907f90494'}}","{'total_time_hours': 9.049680555555558, 'total_distance_km': 16.143846301544883, 'average_speed_knots': 0.963236170707856, 'average_distance_from_shore_km': 48.87967159804368}"
2022-09-07T13:57:33Z,2022-09-08T11:59:56Z,ce18eb9ba269a2733fee78bce5c2ba31,loitering,"{'lat': 25.5121, 'lon': 57.0596}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IOTC', 'IWC', 'RECOFI', 'ACAP'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.062981666666666, 25.44895, 57.05627166666667, 25.57518333333333]","{'start_distance_from_shore_km': 45.0, 'end_distance_from_shore_km': 34.0, 'start_distance_from_port_km': 45.74598, 'end_distance_from_port_km': 34.613207}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 22.039577777777776, 'total_distance_km': 19.64213928281356, 'average_speed_knots': 0.481220958364906, 'average_distance_from_shore_km': 39.14348602468041}"
2022-09-07T15:59:37Z,2022-09-08T08:57:14Z,169ffb4cade2715e58bb7130e20b52ed,loitering,"{'lat': 25.454, 'lon': 56.7343}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['RECOFI', 'IOTC', 'IWC', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.847658333333335, 25.455043333333332, 56.62103833333333, 25.453026666666666]","{'start_distance_from_shore_km': 49.0, 'end_distance_from_shore_km': 26.0, 'start_distance_from_port_km': 25.976695, 'end_distance_from_port_km': 5.91142}","{'id': '93aad72c2-21a5-3f6c-ada9-19d3513a7129', 'name': 'AMIS WEALTH', 'ssvid': '357910000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-ruwais', 'flag': 'ARE', 'name': 'RUWAIS', 'portVisitEventId': 'd867a7725bf6e235d1c886f907f90494'}}","{'total_time_hours': 16.960241666666672, 'total_distance_km': 26.771156975270785, 'average_speed_knots': 0.8523032058905571, 'average_distance_from_shore_km': 39.32578440934731}"
2022-09-08T10:56:47Z,2022-09-09T03:55:44Z,4439b53bfd4f365120c699cb33ad82f9,loitering,"{'lat': 25.5774, 'lon': 56.8839}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IOTC', 'RECOFI', 'IWC', 'ACAP'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.8356, 25.502235, 56.93217333333333, 25.652515]","{'start_distance_from_shore_km': 48.0, 'end_distance_from_shore_km': 40.0, 'start_distance_from_port_km': 23.920443, 'end_distance_from_port_km': 27.153006}","{'id': '93aad72c2-21a5-3f6c-ada9-19d3513a7129', 'name': 'AMIS WEALTH', 'ssvid': '357910000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-ruwais', 'flag': 'ARE', 'name': 'RUWAIS', 'portVisitEventId': 'd867a7725bf6e235d1c886f907f90494'}}","{'total_time_hours': 16.982583333333334, 'total_distance_km': 24.753689093001338, 'average_speed_knots': 0.7870370822888435, 'average_distance_from_shore_km': 44.61515465234416}"
2022-09-08T13:59:10Z,2022-09-09T14:59:32Z,3f472048218a8aa71838fe7886bd56e2,loitering,"{'lat': 25.4333, 'lon': 57.0678}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['RECOFI', 'ACAP', 'IWC', 'IOTC'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[57.054525, 25.378875, 57.081041666666664, 25.487728333333333]","{'start_distance_from_shore_km': 52.0, 'end_distance_from_shore_km': 40.0, 'start_distance_from_port_km': 45.208305, 'end_distance_from_port_km': 41.813133}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 25.00594722222221, 'total_distance_km': 19.437532571699553, 'average_speed_knots': 0.41971727210374793, 'average_distance_from_shore_km': 46.24541222438434}"
2022-09-09T14:55:23Z,2022-09-10T02:59:07Z,191616f6ed97829610686c9f2752f069,loitering,"{'lat': 25.6797, 'lon': 56.7968}","{'mpa': [], 'eez': ['8354'], 'rfmo': ['RECOFI', 'ACAP', 'IOTC', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.73807166666667, 25.648588333333333, 56.855605, 25.710723333333334]","{'start_distance_from_shore_km': 40.0, 'end_distance_from_shore_km': 45.0, 'start_distance_from_port_km': 8.320995, 'end_distance_from_port_km': 20.528355}","{'id': '93aad72c2-21a5-3f6c-ada9-19d3513a7129', 'name': 'AMIS WEALTH', 'ssvid': '357910000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-ruwais', 'flag': 'ARE', 'name': 'RUWAIS', 'portVisitEventId': 'd867a7725bf6e235d1c886f907f90494'}}","{'total_time_hours': 12.062236111111117, 'total_distance_km': 14.545030027763364, 'average_speed_knots': 0.6510971802918202, 'average_distance_from_shore_km': 45.03647165603161}"
2022-09-10T20:02:01Z,2022-09-12T09:17:40Z,0ace97d0b7f73e4396c197227e4eb96d,loitering,"{'lat': 25.4478, 'lon': 56.7303}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['ACAP', 'IWC', 'IOTC', 'RECOFI'], 'fao': ['51', '51.3'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.717148333333334, 25.420311666666667, 56.74342, 25.475341666666665]","{'start_distance_from_shore_km': 36.0, 'end_distance_from_shore_km': 38.0, 'start_distance_from_port_km': 12.256013000000001, 'end_distance_from_port_km': 16.635918}","{'id': '27feea20d-dcf5-5bd7-e2ef-ff6509bf2312', 'name': 'EQUINOX', 'ssvid': '354815000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'idn-cigading', 'flag': 'IDN', 'name': 'CIGADING', 'portVisitEventId': '38e9d3b85b2fefe8492f64a95599ffa5'}}","{'total_time_hours': 37.26108888888889, 'total_distance_km': 9.137538866739625, 'average_speed_knots': 0.13241363645195095, 'average_distance_from_shore_km': 37.60605678641942}"
2022-09-14T13:59:27Z,2022-09-19T03:56:27Z,c17435a1ed2886843ca000aeb9da9431,loitering,"{'lat': 25.4835, 'lon': 56.9252}","{'mpa': [], 'eez': ['8469'], 'rfmo': ['IOTC', 'ACAP', 'RECOFI', 'IWC'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.962235, 25.346041666666668, 56.888198333333335, 25.620961666666666]","{'start_distance_from_shore_km': 58.0, 'end_distance_from_shore_km': 45.0, 'start_distance_from_port_km': 36.240934, 'end_distance_from_port_km': 23.71641}","{'id': '15742956b-b144-3643-8524-5846c3f1fdd0', 'name': 'THYA', 'ssvid': '351588000', 'flag': 'PAN', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'are-fujairah', 'flag': 'ARE', 'name': 'FUJAIRAH', 'portVisitEventId': '94de9cbb2798cbd3eea3cb8ba9b3ad29'}}","{'total_time_hours': 109.94980555555551, 'total_distance_km': 53.54622169400429, 'average_speed_knots': 0.2629622358760523, 'average_distance_from_shore_km': 53.66622307227101}"
2022-09-18T23:58:39Z,2022-09-19T13:58:39Z,99beaba3b4f815d189d9d35511a55d43,loitering,"{'lat': 25.519, 'lon': 56.7436}","{'mpa': [], 'eez': ['8360'], 'rfmo': ['ACAP', 'IOTC', 'IWC', 'RECOFI'], 'fao': ['51.3', '51'], 'major_fao': ['51'], 'eez_12_nm': [], 'high_seas': [], 'mpa_no_take_partial': [], 'mpa_no_take': []}","[56.81619333333333, 25.441556666666667, 56.6711, 25.596455]","{'start_distance_from_shore_km': 46.0, 'end_distance_from_shore_km': 32.0, 'start_distance_from_port_km': 22.537761999999997, 'end_distance_from_port_km': 3.892202}","{'id': '1b0027795-5868-504b-e3c9-69953bac6d1d', 'name': 'SEA KSANTI', 'ssvid': '563145900', 'flag': 'SGP', 'type': 'cargo', 'public_authorizations': [], 'nextPort': {'id': 'qat-doha', 'flag': 'QAT', 'name': None, 'portVisitEventId': 'd279b78b53ff5d1c1cac7922b3a7c938'}}","{'total_time_hours': 13.999872222222224, 'total_distance_km': 24.4319889279302, 'average_speed_knots': 0.9423099321328517, 'average_distance_from_shore_km': 37.22719091790113}"
