SHIP_ID,IMO,MMSI,CALLSIGN,SHIPNAME,TYPE_COLOR,LAST_POS,CODE2,COUNTRY,COUNT_PHOTOS,NEXT_PORT_NAME,NEXT_PORT_COUNTRY,NEXT_PORT_ID,ETA,DESTINATION,CURRENT_PORT_COUNTRY,TYPE_SUMMARY,COURSE,LON,LAT,TIMEZONE,ETA_OFFSET,SPEED,ETA_UPDATED,DISTANCE_TO_GO,PORT_ID,CURRENT_PORT,CTA_ROUTE_FORECAST
658311,9283746,422303000,EPA2988,FORTUNE,8,1760460288,IR,IRAN,6,,,,1767720600,FOR ORDER,IR,Tanker,27,56.376747,26.965797,3.5,,0.0,,0,20606,BANDAR ABBAS ANCH,false
5712860,9820312,422232300,EPKG9,NIKI,8,1785490241,IR,IRAN,1,,,,1785231000,PG PORT,,Tanker,213,56.576488,27.013319,3.5,,0.0,,0,,,false
768415,9283758,422304000,EPA2999,FAXON,8,1776535681,IR,IRAN,4,KHARK,IR,1616,1776744000,KHARK,,Tanker,258,55.47448,26.359529,3.5,4,7.5,,0,,,false
5735098,9820336,422232600,EPKH4,PETUNIA,8,1785643694,IR,IRAN,3,,,,1785261600,PG PORT,IR,Tanker,217,50.832092,28.997467,4.5,,0.0,,0,1615,BUSHEHR,false
327287,9309239,306885000,8PJG6,EURO VIKING,8,1785644020,CW,CURACAO,227,,,,1785544200,KFK0-OPL,,Tanker,130,57.051579,25.717066,4.0,,0.3,,0,,,false
712414,9360829,538003073,V7OE6,UMM AL AMAD,8,1785644043,MH,MARSHALL ISLANDS,38,RAS LAFFAN,QA,954,1783839600,RAS LAFFAN,QA,Tanker,150,51.796379,25.82452,3.0,3,0.0,,0,21918,RAS LAFFAN ANCH,false
712703,9224752,538003426,V7QR6,FSO ASIA,8,1785644179,MH,MARSHALL ISLANDS,15,AL SHAHEEN,QA,26248,1777987800,AL SHAHEEN SPM 2,MH,Tanker,,52.036415,26.594074,3.0,3,,,0,23760,FSO ASIA,false
327030,9271896,649621000,TZAS15,VOYAGER HAVEN,8,1785566263,ML,MALI,485,SHINAS,OM,18580,1785412800,"SHINAS, OMAN",,Tanker,6,56.829308,25.007862,4.0,4,0.4,,0,,,false
312335,9230062,538011391,V7A7065,MARIGOLD LNG,8,1784880051,MH,MARSHALL ISLANDS,57,KHOR FAKKAN,AE,18560,1784091600,IN DAH>AE KLF,AE,Tanker,232,56.536381,25.380281,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
712369,9360855,538003019,V7NU4,AL SAHLA,8,1785600451,MH,MARSHALL ISLANDS,35,,,,1784963220,RLF QA,QA,Tanker,21,51.654747,25.896141,3.0,,2.2,,0,954,RAS LAFFAN,false
327140,9308546,538011653,V7A3258,AKKADIA,8,1785644015,MH,MARSHALL ISLANDS,455,FUJAIRAH,AE,790,1785549600,AEFJR,AE,Tanker,81,56.504921,25.196278,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
133894,9204776,625014000,E3CB,SIBU 1,8,1784902920,ER,ERITREA,390,SHINAS,OM,18580,1784929260,SHINAS,,Tanker,169,56.512379,24.770092,4.0,4,3.2,,0,,,false
327160,9309227,350216000,H7ZM2,ELIAH,8,1785644003,NI,NICARAGUA,266,KHOR FAKKAN,AE,18560,1785146400,KHORFAKKAN,AE,Tanker,28,56.498081,25.40852,4.0,4,0.0,2026-08-02 04:04:00,7,20586,KHOR FAKKAN ANCH,true
712658,9397303,538003365,V7QH5,MEKAINES,8,1785644058,MH,MARSHALL ISLANDS,25,RAS LAFFAN,QA,954,1782231360,QA RLF OPL,QA,Tanker,139,51.924305,25.815525,3.0,3,0.1,,0,21918,RAS LAFFAN ANCH,false
753443,9299680,419001990,ATCK2,CANGJIE,8,1785643885,IN,INDIA,66,,,,1784264400,KAZ OPL FOR ORDERS,,Tanker,229,48.809914,29.58288,3.0,,0.0,,0,,,false
370418,9360893,309781000,C6VG4,AL SHAMAL,8,1785644037,BS,BAHAMAS,30,,,,1785132000,FOR ORDERS,QA,Tanker,305,51.900131,25.763569,3.0,,0.2,,0,21918,RAS LAFFAN ANCH,false
156118,9221267,350788000,H7XZ1,OCEANA KAI,8,1785644080,NI,NICARAGUA,182,FREE PORT,AE,18833,,MINA ZAYED UAE,,Tanker,215,56.128254,26.474474,4.0,,4.5,2026-08-02 04:09:00,161,,,true
204548,9234616,422946200,EPA5902,PULMONIS,8,1777693840,IR,IRAN,299,,,,1774912320,AE KFK,,Tanker,,50.605949,26.18165,3.0,,0.0,,0,,,false
712282,9337717,461000266,A4DL8,AL GHARRAFA,8,1785643899,OM,OMAN,39,ANCHORAGE,US,2731,1784595660,ANCHORAGE,QA,Tanker,217,51.76202,25.891462,3.0,-8,0.1,,0,21918,RAS LAFFAN ANCH,false
123306,9208124,613712400,TJMS8,SKY RIDER,8,1783735358,CM,CAMEROON,81,PORT RASHID,AE,104,,AE DXB AWA F ORDER,,Tanker,83,55.106319,25.569824,4.0,,0.0,,0,,,false
280171,9189146,620800028,D6A4028,KYLO,8,1785644061,KM,COMOROS,29,KHOR FAKKAN,AE,18560,1783141200,KFK OPL,,Tanker,146,57.003235,25.812222,4.0,4,0.0,,0,,,false
203116,9258868,613003614,TJM0088,NOCTIS,8,1785644126,CM,CAMEROON,40,,,,1785679200,FOR ORDER,,Tanker,271,57.735619,24.749733,4.0,,7.1,,0,,,false
712653,9337729,538003360,V7QG8,MESAIMEER,8,1785644025,MH,MARSHALL ISLANDS,34,RAS LAFFAN,QA,954,1784722320,QA RLF,QA,Tanker,147,51.810707,25.875181,3.0,3,0.0,,0,21918,RAS LAFFAN ANCH,false
159579,9247778,620800101,D6A4101,BREEZ,8,1785644009,KM,COMOROS,23,KHOR AL ZUBAIR,IQ,19586,1782237600,IQKAZ,IQ,Tanker,99,48.757824,29.634853,3.0,3,0.1,,0,23159,UMM QASR ANCH,false
712648,9443683,538003355,V7QG3,AL DAFNA,8,1785644128,MH,MARSHALL ISLANDS,28,DOHA,QA,955,1783088040,QATAR,QA,Tanker,106,51.812061,25.844257,3.0,3,0.5,,0,21918,RAS LAFFAN ANCH,false
712654,9397341,538003361,V7QG9,AL SADD,8,1785644093,MH,MARSHALL ISLANDS,28,RAS LAFFAN,QA,954,1782187440,QA RLF,QA,Tanker,237,51.788006,25.845598,3.0,3,0.3,,0,21918,RAS LAFFAN ANCH,false
369933,9360881,309333000,C6VG3,AL KHARSAAH,8,1785644153,BS,BAHAMAS,28,RAS LAFFAN,QA,954,1782543600,QARLF,QA,Tanker,126,51.778019,25.893948,3.0,3,0.1,,0,21918,RAS LAFFAN ANCH,false
753854,9344033,649115000,TZA01,TRIUM,8,1779179586,ML,MALI,67,SHINAS,OM,18580,1774427400,OM SHI,OM,Tanker,0,56.545052,24.781736,4.0,4,0.1,,0,26490,SHINAS ANCH,false
752774,9074626,636010373,ELSN2,MUBARAZ,8,1784216255,LR,LIBERIA,32,KHOR FAKKAN,AE,18560,1784167200,AE DAS>AE KLF,,Tanker,79,55.784622,26.14432,4.0,4,2.9,,0,,,false
156111,9277371,649615000,TZAR18,AETHER SAIL,8,1785644027,ML,MALI,265,,,,,TBC,,Tanker,279,53.641022,26.431551,4.0,,8.0,,0,,,false
374107,9232503,419001302,AWWB,NANDA DEVI,8,1785644128,IN,INDIA,23,FUJAIRAH,AE,790,1785657600,AEFUJ,,Tanker,355,57.638588,25.166691,4.0,4,1.7,2026-08-01 23:35:00,7,,,true
715888,9260067,611000250,A2AB77,OSTRIA,8,1785644179,BW,BOTSWANA,74,,,,1784235600,KAZ OPL,,Tanker,112,49.426517,29.253799,3.0,,0.0,,0,,,false
732563,9299446,477236400,VRXO5,BELLAGIO,8,1785644012,HK,HONG KONG,232,SHARJAH,AE,103,1784278800,AESHJ,,Tanker,132,55.023445,25.641781,4.0,4,0.1,,0,,,false
712279,9337705,461000261,A4DO7,AL GATTARA,8,1785644170,OM,OMAN,30,EL TOR,EG,3184,1785702000,AL ZOUR,,Tanker,214,51.727364,26.057335,3.0,2,1.0,,0,,,false
753484,9309588,273273750,UAEE5,SYMPHONY,8,1785644008,RU,RUSSIA,37,KHOR FAKKAN,AE,18560,1782511200,KFK,AE,Tanker,313,56.589561,25.338667,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
3776692,9626285,310664000,ZCEJ7,GASLOG SKAGEN,8,1785643917,BM,BERMUDA,33,,,,1785429000,AWAITING ORDERS,,Tanker,155,53.296532,25.639013,4.0,,0.1,,0,,,false
134207,9255488,620999405,D6A3404,SEAHAKER,8,1756440722,KM,COMOROS,329,HAMRIYA FREE ZONE,AE,1699,1753966800,HAMRIYAH OPL,,Tanker,0,56.716274,24.550699,4.0,4,9.1,,0,,,false
411636,9293155,613003595,TJMC181,BENEDICT,8,1785643903,CM,CAMEROON,19,LAVAN,IR,988,1785366000,LAVAN OPL,IR,Tanker,230,53.349682,26.7589,4.5,4,1.1,,0,22917,LAVAN ANCH,false
714490,9289776,610000040,TYAE3,MAISAN,8,1785644099,BJ,BENIN,24,SHINAS,OM,18580,-2208988800,,,Tanker,273,56.587212,24.739111,4.0,4,0.0,,0,,,false
753038,9248473,655370000,7QAS923,AQUA,8,1785644154,MW,MALAWI,30,KHAWR AL AMAYA,IR,24402,1775343600,IQ KHA,,Tanker,290,49.442242,29.225754,3.0,3,0.0,,0,,,false
3967859,9397327,461001011,A4DX2,AL KHARAITIYAT,8,1785644150,OM,OMAN,28,,,,1785121380,RLF ANCH F-6,QA,Tanker,169,51.877789,25.825424,3.0,,0.3,,0,21918,RAS LAFFAN ANCH,false
258928,9136113,511101535,T8A4955,GLOBAL RANI,8,1785613146,PW,PALAU,203,DIBBA,AE,18570,1771056000,DIBBA OPL ANCHORAGE,,Tanker,258,56.942841,25.744484,4.0,4,0.1,,0,,,false
214356,9288382,630001209,J5AX9,ASPHALTEA,8,1785644026,GW,GUINEA BISSAU,65,SOHAR,OM,18567,1784887200,SOHAR,OM,Tanker,28,56.6478,24.730867,4.0,4,0.0,,0,22481,SOHAR ANCH,false
754636,9422457,461000234,A4DQ7,BOBCAT,8,1785644171,OM,OMAN,63,SHINAS,OM,18580,1785657600,OPL SHINAS,,Tanker,296,57.473808,24.514147,4.0,4,12.8,,0,,,false
3232,9235737,306408000,PJT10,YURI,8,1785644083,CW,CURACAO,11,,,,1782788400,TO ORDER,,Tanker,351,56.575901,26.908899,4.0,,0.0,,0,,,false
712283,9337731,461000259,A4DO6,TEMBEK,8,1785644077,OM,OMAN,34,KHOR FAKKAN,AE,18560,1785255360,AE KLF,AE,Tanker,305,56.5425,25.338579,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
664844,9086734,538009768,V7A5140,AL RAYYAN,8,1785644033,MH,MARSHALL ISLANDS,11,RAS LAFFAN,QA,954,1783861200,QARLF,QA,Tanker,,51.876114,25.793266,3.0,3,0.1,,0,21918,RAS LAFFAN ANCH,false
753747,9326598,419001795,VTSI,GREEN ASHA,8,1785644158,IN,INDIA,29,,,,,JNPT INDIA,,Tanker,114,60.139988,23.384882,4.0,,11.8,,0,,,false
302511,9380570,350139000,H7ZL26,BINARY STAR,8,1785643853,NI,NICARAGUA,105,SHARJAH,AE,103,1782028800,SHARJAH,,Tanker,335,55.134674,25.590048,4.0,4,0.0,,0,,,false
203122,9258870,750057000,8RAC03,UMA,8,1776840613,GY,GUYANA,63,,,,1776823200,TBA,IR,Tanker,149,50.436813,29.207647,4.5,,0.1,,0,22723,KHARK ANCH,false
117791,9361445,205526000,ONFL,EXPRESS,8,1772470151,BE,BELGIUM,13,RUWAIS,AE,1695,1769308200,RUWAIS,AE,Tanker,207,52.738335,24.148333,4.0,4,0.0,,0,1695,RUWAIS,false
6041801,9854507,636020376,D5YX8,DAS,8,1785339600,LR,LIBERIA,10,,,,1783432800,AEZFJR,BH,Tanker,88,50.603813,26.179672,3.0,,0.0,,0,5014,SITRAH,false
657867,9364112,422038400,EPBY7,TOUR 2,8,1785644086,IR,IRAN,15,CHABAHAR,IR,19788,1785654000,CHABAHAR OPL,,Tanker,98,60.216614,25.209793,4.0,4,9.1,2026-08-02 03:52:00,20,,,true
374922,9325685,311468000,C6VF5,AL MARROUNA,8,1785643720,BS,BAHAMAS,13,,,,1784246460,FOR ORDERS,QA,Tanker,129,51.898193,25.8074,3.0,,0.2,,0,21918,RAS LAFFAN ANCH,false
156241,9299458,477236200,VRXO3,PAOLA,8,1785644097,HK,HONG KONG,132,,,,,IRAQI OWNER,,Tanker,208,48.887447,29.413267,3.0,,0.0,,0,,,false
753601,9292046,613277613,TJMOV6,NERO,8,1785644078,CM,CAMEROON,59,SHINAS,OM,18580,1784296800,SHINAS-OM,,Tanker,331,56.617027,24.750669,4.0,4,0.0,,0,,,false
711892,9224764,538002388,V7IJ5,FSO AFRICA,8,1785644041,MH,MARSHALL ISLANDS,5,,,,1774083600,ALS SBM 4,MH,Tanker,182,51.902199,26.674547,3.0,,0.1,,0,23756,FSO AFRICA,false
158585,9237008,477236600,VRXO4,ROBERTA,8,1785644040,HK,HONG KONG,74,,,,1785582000,IRAQI OWNER,,Tanker,13,48.906658,29.397423,3.0,,0.0,,0,,,false
371739,9600528,310644000,ZCEH4,GASLOG SHANGHAI,8,1785644088,BM,BERMUDA,28,,,,1783666800,FOR ORDERS,,Tanker,334,56.572414,26.127729,4.0,,0.3,,0,,,false
335962,9404950,271002613,TCTG7,OTTOMAN EQUITY,8,1785644087,TR,TURKIYE,84,,,,,FOR ORDER,,Tanker,112,52.183327,27.141829,3.0,,12.1,,0,,,false
726301,9171474,374989000,HPZR,HICRI KAAN,8,1785644117,PA,PANAMA,185,,,,1785628800,ORDER,,Tanker,122,57.685486,24.569635,4.0,,10.6,,0,,,false
156103,9300829,314001117,OWIM2,NAUTICAL ECHO,8,1785643794,BB,BARBADOS,216,,,,1785407400,DIBA,,Tanker,246,56.970867,25.822693,4.0,,0.0,,0,,,false
3224,9208215,306253000,PJR7,RHN,8,1785644023,CW,CURACAO,14,,,,1776447720,FOR ORDER,IQ,Tanker,194,48.881802,29.597134,3.0,,0.3,,0,23158,AL BASRAH ANCH,false
275222,9269403,647553055,5RA055,MURLIKISHAN,8,1785612945,MG,MADAGASCAR,32,KHOR FAKKAN,AE,18560,1785657600,AE KLF,AE,Tanker,319,56.660332,25.345501,4.0,4,9.3,2026-08-01 19:41:00,8,20586,KHOR FAKKAN ANCH,true
713493,9318022,620800063,D6A4063,CHARMINAR,8,1785644114,KM,COMOROS,118,SINGAPORE,SG,290,,SINGAPORE,,Tanker,53,57.685368,25.585365,4.0,,0.0,2026-08-01 20:45:00,3236,,,true
303316,9246279,629009450,C5J462,ANABEL,8,1784263333,GM,GAMBIA,14,KHOR FAKKAN,AE,18560,1784448000,KHORFAKKAN UAE,,Tanker,121,53.616413,26.38201,4.0,4,6.0,,0,,,false
713376,9550682,613511601,TJMW2A,XING CHEN,8,1785644096,CM,CAMEROON,63,SHINAS,OM,18580,1774454400,SHINAS,,Tanker,26,56.595638,24.723564,4.0,4,0.0,,0,,,false
204074,9204049,373420000,3EMM9,OPHELIA I,8,1785643795,PA,PANAMA,323,,,,1768917600,IRAQI OWNER,IQ,Tanker,216,48.715065,29.652517,3.0,,0.0,,0,23159,UMM QASR ANCH,false
752822,9074640,636010544,ELTL9,AL HAMRA,8,1784872755,LR,LIBERIA,20,KHOR FAKKAN,AE,18560,1784797200,IN DAH>AE KLF,AE,Tanker,167,56.596634,25.391085,4.0,4,0.8,,0,20586,KHOR FAKKAN ANCH,false
202653,9197727,750399000,8RAA26,NORITA,8,1785644069,GY,GUYANA,82,KHOR FAKKAN,AE,18560,1784278800,AE KLF,AE,Tanker,293,56.458073,25.337368,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
208560,9233222,750925000,8RPE6,RAMONA I,8,1785643987,GY,GUYANA,51,LARAK,IR,1617,1785175200,LARAK OPL,,Tanker,44,56.265041,26.869875,3.5,4,0.0,,0,,,false
269862,9208148,352005597,3E8834,YELLOW STONE,8,1785643941,PA,PANAMA,178,SITRAH,BH,5014,1785263400,SITRAH BAHREEN,BH,Tanker,19,50.746025,26.158325,3.0,3,0.0,,0,22445,SITRAH ANCH,false
213409,9297319,306268000,PJD5,LORA,8,1780421361,CW,CURACAO,14,,,,1779937200,INDIAN OWNR&IND CREW,,Tanker,48,57.141827,25.885546,4.0,,0.2,,0,,,false
371383,9321744,310528000,ZCDU5,SHANDONG REDWOOD,8,1784549325,BM,BERMUDA,39,,,,1784361600,TBC,QA,Tanker,60,51.859219,25.8421,3.0,,18.6,,0,21918,RAS LAFFAN ANCH,false
690278,9383340,518100958,E5U3869,PUSHPAK,8,1785643852,CK,COOK ISLANDS,11,SHINAS,OM,18580,1784973600,OM SHI,OM,Tanker,329,56.577122,24.751341,4.0,4,0.1,,0,26490,SHINAS ANCH,false
212278,9285823,268268900,T7DZ5,KIARA M,8,1785050900,SM,SAN MARINO,23,BASRAH,IQ,17202,1785391200,BASRAH,OM,Tanker,4,56.768055,24.677429,4.0,3,9.6,,0,22481,SOHAR ANCH,false
409094,9382073,307170000,P4AA09,EVERDINE,8,1785643778,AW,ARUBA,39,SHINAS,OM,18580,1785567600,SHINAS OPL,,Tanker,338,56.59388,24.779699,4.0,4,0.0,2026-08-01 20:48:00,0,,,false
242674,9133599,352491000,HPFA,PRINCE IX,8,1785643884,PA,PANAMA,269,,,,1785380400,PSQ,OM,Tanker,332,58.556782,23.647287,4.0,,0.0,,0,3143,MINA AL FAHL,false
375265,9282041,620800034,D6A4034,KAVIZ,8,1777289308,KM,COMOROS,24,,,,1775476800,KAZ IRAQ,,Tanker,237,56.942947,25.773252,4.0,,0.2,,0,,,false
370558,9336842,463047101,AQQJ,SHALAMAR,8,1785644114,PK,PAKISTAN,55,KARACHI,PK,288,,KARACHI,,Tanker,89,58.965473,24.241764,4.0,,11.6,2026-08-02 03:47:00,449,,,true
329729,9531765,352004730,3E6982,BITU,8,1785643972,PA,PANAMA,40,KHOR FAKKAN,AE,18560,1784836800,"KFK,OPL",AE,Tanker,0,56.500492,25.630554,4.0,4,0.0,2026-08-02 03:50:00,5,20586,KHOR FAKKAN ANCH,true
118791,9358280,636019743,D5VY3,PLATA CARRIER,8,1785644124,LR,LIBERIA,31,FUJAIRAH,AE,790,1785067200,FUJAIRAH,AE,Tanker,215,56.577934,25.255127,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
308144,9080493,422300400,EPNF4,DARAN,8,1758200426,IR,IRAN,114,KHOR FAKKAN,AE,18560,1758153660,KAS TO KHORFAKHAN,AE,Tanker,48,56.594955,25.355448,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
375930,9289491,306269000,PJE5,BELMA,8,1784289092,CW,CURACAO,9,,,,1784217600,KAZ,,Tanker,135,49.389774,28.861799,3.0,,0.2,,0,,,false
714157,9262912,352001225,3E3982,AUROURA,8,1785644037,PA,PANAMA,29,SHINAS,OM,18580,1785218400,SHINAS OMAN,,Tanker,153,56.567165,24.790447,4.0,4,0.0,,0,,,false
208690,9254850,477223400,VRXM6,CAMILLA,8,1785643940,HK,HONG KONG,47,,,,1785340800,FOR ORDERS,AE,Tanker,152,56.615635,25.419518,4.0,,0.1,,0,20586,KHOR FAKKAN ANCH,false
185821,9118159,620992000,D6A2999,RINA,8,1785615548,KM,COMOROS,184,,,,1782406800,ORDER,,Tanker,342,56.957592,24.725704,4.0,,0.5,,0,,,false
752790,9074638,636010457,ELSZ4,MRAWEH,8,1785303496,LR,LIBERIA,24,DAHEJ,IN,535,1783728000,IN DAH>AE KFK,,Tanker,39,55.814358,26.082766,4.0,5,5.9,,0,,,false
204530,9242730,314658000,8PBN9,BRAVE,8,1785644024,BB,BARBADOS,319,KHOR FAKKAN,AE,18560,1784966400,KFK,,Tanker,359,56.822533,25.071121,4.0,4,0.6,,0,,,false
1834,9321732,229129000,9HA3092,MILAHA QATAR,8,1785644036,MT,MALTA,18,RAS LAFFAN,QA,954,1782163260,QA RLF,,Tanker,186,52.037231,25.738909,3.0,3,0.1,,0,,,false
301142,9350862,352005665,3E8887,DEEPBLUE,8,1785589361,PA,PANAMA,126,PORT RASHID,AE,104,1785510000,DUBAI,,Tanker,273,54.822048,25.789192,4.0,4,5.5,,0,,,false
756201,9203784,750094000,8RAY10,ADITYA,8,1785644136,GY,GUYANA,40,,,,1785337200,LRK,IR,Tanker,16,56.405952,26.934965,4.5,,0.0,,0,20606,BANDAR ABBAS ANCH,false
300912,9169782,620800114,D6A4114,ONYX 2,8,1785643502,KM,COMOROS,319,SHINAS,OM,18580,,SHINASH,,Tanker,60,56.897072,24.792599,4.0,,0.1,,0,,,false
311526,9235464,306875000,PJAF33,SITA,8,1785644088,CW,CURACAO,142,,,,1778428800,DYR OPL,IR,Tanker,111,51.883255,27.80081,4.5,,0.2,,0,22876,DAYYER ANCH,false
117176,9361079,205506000,ONFE,EXPLORER,8,1772539426,BE,BELGIUM,14,,,,1768806000,XXXXX,AE,Tanker,,55.067562,25.031258,4.0,,0.1,,0,102,JEBEL ALI,false
2971,9268423,352003444,3E5111,LADY YOUMNA,8,1785623763,PA,PANAMA,325,SOHAR,OM,18567,1785412800,SOHAR,OM,Tanker,123,56.692635,24.582294,4.0,4,0.0,,0,22481,SOHAR ANCH,false
714683,9240885,655371000,7QAS924,WOLF,8,1785644161,MW,MALAWI,30,KHOR FAKKAN,AE,18560,1784743200,KHORFAKKAN,AE,Tanker,286,56.559647,25.347244,4.0,4,0.2,,0,20586,KHOR FAKKAN ANCH,false
727849,9273246,352004620,3E6902,STARWAY,8,1785644162,PA,PANAMA,66,,,,1785160800,FUJIARAH,AE,Tanker,84,56.513153,25.16927,4.0,,0.1,,0,20585,FUJAIRAH ANCH,false
212112,9284946,636024657,5LTR6,HELLSTUGUTINDEN,8,1785625092,LR,LIBERIA,45,,,,1780686000,KAZ OPL,,Tanker,176,47.165001,28.636667,3.0,,0.0,,0,,,false
156579,9268186,305263000,V2YL4,SONDOS,8,1766845597,AG,ANTIGUA AND BARBUDA,156,SHINAS,OM,18580,1766854800,SHINAS,,Tanker,203,56.60532,24.812107,4.0,4,0.0,,0,,,false
180568,9315161,636026223,A8OJ9,ROMANIA PROSPERITY,8,1784908997,LR,LIBERIA,28,FUJAIRAH,AE,790,1784919600,FUJAIRAH S ANCHORAGE,AE,Tanker,348,56.557308,25.159325,4.0,4,0.2,,0,20585,FUJAIRAH ANCH,false
460116,8818219,650610088,C9N968,DISHA,8,1785643972,MZ,MOZAMBIQUE,11,KHOR FAKKAN,AE,18560,1784887200,KFK OPL,AE,Tanker,353,56.83284,25.49165,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
275996,9286437,511101414,T8A4772,SELENIA,8,1785643951,PW,PALAU,28,,,,1785511800,TBA,AE,Tanker,213,55.003841,25.537659,4.0,,0.0,,0,21986,DUBAI ANCH,false
754938,9389899,636014688,A8VX2,BRUNEI PROSPERITY,8,1785642819,LR,LIBERIA,41,,,,1784923200,SAUDI OPL,,Tanker,228,51.337933,26.903084,3.0,,0.0,,0,,,false
730539,9346952,636025481,5LXR3,ASHOKA,8,1785643903,LR,LIBERIA,32,FUJAIRAH,AE,790,1785564000,AEFJR,AE,Tanker,316,56.410946,25.235325,4.0,4,0.1,,0,790,FUJAIRAH,false
156114,9232955,518998409,OWIR2,TERNHAV,8,1748323953,CK,COOK ISLANDS,179,KHOR AL ZUBAIR,IQ,19586,1746945000,"KHOR AL ZUBAIR,IQ",IQ,Tanker,117,48.765995,29.619354,3.0,3,0.0,,0,23159,UMM QASR ANCH,false
3387359,9281695,306709000,PJAR21,ALICIA,8,1776780724,CW,CURACAO,8,,,,1776373200,FOR ORDER,IQ,Tanker,286,48.910587,29.634541,3.0,,0.4,,0,23158,AL BASRAH ANCH,false
203460,9275658,477965400,VRWD6,PURDUE STELLAR,8,1785643888,HK,HONG KONG,61,SOHAR,OM,18567,1784127600,SOHAR,AE,Tanker,292,56.68478,25.518641,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
213914,9197909,655180800,7QAS925,ARHIMEDA,8,1776422408,MW,MALAWI,14,,,,1775923200,FOR ORDER,IQ,Tanker,177,48.868217,29.617264,3.0,,0.4,,0,23158,AL BASRAH ANCH,false
214867,9237632,477949100,VRWB4,STAR FOREST,8,1784799014,HK,HONG KONG,23,,,,1781121600,FOR ORDER,,Tanker,81,49.084999,29.286667,3.0,,0.0,,0,,,false
279928,9413688,636019327,D5TZ9,SINBAD,8,1785600729,LR,LIBERIA,143,AL JUBAIL,SA,956,1785682800,JUBAIL SAUDI ARABIA,,Tanker,300,54.211254,25.824711,4.0,3,12.3,2026-08-01 16:28:00,256,,,true
211893,9254862,477236500,VRXO2,ADENA,8,1784668856,HK,HONG KONG,45,,,,1784059200,"KAZ OPL,IRAQ",,Tanker,148,47.589088,30.210907,3.0,,0.0,,0,,,false
713757,9500730,538004577,V7XU9,HABRUT,8,1783269014,MH,MARSHALL ISLANDS,49,FUJAIRAH,AE,790,1783144800,GALL OPL> FUJ,AE,Tanker,165,56.578629,25.258165,4.0,4,0.1,,0,20585,FUJAIRAH ANCH,false
214409,9531480,241080000,SVBF2,CAPTAIN MICHAEL,8,1785643997,GR,GREECE,35,QINZHOU,CN,2344,1780488000,KWMEA>CNQIN,AE,Tanker,,54.922615,25.515898,4.0,8,0.0,,0,21986,DUBAI ANCH,false
283841,9483774,511102012,T8A5555,PADMANABH,8,1785630383,PW,PALAU,32,KHOR FAKKAN,AE,18560,1784487600,AE KLF,AE,Tanker,133,56.431835,25.405926,4.0,4,10.1,,0,20586,KHOR FAKKAN ANCH,false
124761,9281566,511101971,T8A5509,BLAZE,8,1785644086,PW,PALAU,48,,,,,"KAZ,IRAQ",,Tanker,317,54.539848,25.714462,4.0,,9.8,,0,,,false
753607,9288095,422937700,EPA5861,AZHIN,8,1785644030,IR,IRAN,8,JASK,IR,19782,1784862000,JASK,,Tanker,46,57.548248,25.560978,4.0,4,0.0,,0,,,false
122662,9281554,306213000,8PJP7,LOUIZA,8,1785644006,CW,CURACAO,36,,,,1785643200,KAZ IQ,,Tanker,305,48.818405,29.586773,3.0,,0.0,,0,,,false
167097,9287871,511100371,T8A3505,AB VICTORY,8,1785640363,PW,PALAU,37,KHOR FAKKAN,AE,18560,1784077200,AE KLF,AE,Tanker,299,56.46682,25.401537,4.0,4,0.4,,0,20586,KHOR FAKKAN ANCH,false
714306,9659672,538005203,V7BU8,THE DIPLOMAT,8,1785643836,MH,MARSHALL ISLANDS,24,,,,1781287200,FOR ORDERS,AE,Tanker,81,55.380852,25.365292,4.0,,0.0,,0,103,SHARJAH,false
712618,9416795,352001467,3E2485,PVT ELENA,8,1785644133,PA,PANAMA,349,SHINAS,OM,18580,1785645900,SHINAS-OMAN,,Tanker,166,56.930099,24.986883,4.0,4,5.5,2026-08-01 18:03:00,0,,,false
306746,9164524,620800066,D6A4066,VELARO,8,1785644140,KM,COMOROS,278,,,,1785643860,KAZ ANCHORAGE,IQ,Tanker,18,48.769466,29.647472,3.0,,0.0,,0,23159,UMM QASR ANCH,false
712580,9388821,538003295,V7PV3,AL SAMRIYA,8,1785644097,MH,MARSHALL ISLANDS,37,DOHA,QA,955,1784272020,QATAR RLF,QA,Tanker,177,51.778217,25.873854,3.0,3,0.8,,0,21918,RAS LAFFAN ANCH,false
286111,9272565,314001159,8PQQ,MARINE FLUX,8,1785644150,BB,BARBADOS,61,SHARJAH,AE,103,1785567600,SHARJAH,AE,Tanker,323,55.378738,25.369253,4.0,4,0.0,,0,103,SHARJAH,false
